id,created_at,updated_at,deleted_at,team_id,week,year,league_id,expected_wins,weekly_expected_wins,expected_losses,weekly_expected_losses,actual_wins,actual_losses,weekly_actual_win,win_luck,strength_of_schedule,weekly_win_probability,team_score,opponent_score,opponent_team_id,point_differential
1101007975890354177,2025-08-24 21:36:09.137647+00,2025-08-24 21:36:09.137647+00,,1094730562427092993,12,2024,345674,4.796,0.223,7.205,0.777,4,8,f,3.568,0.66667,0.22280,116.52,148.78,1094730564354113537,-32.26
1101007977045491713,2025-08-24 21:36:09.48537+00,2025-08-24 21:36:09.48537+00,,1094730561944420353,12,2024,345674,4.454,1.000,7.546,0.000,5,7,t,4.448,0.58333,1.00000,178.60,139.24,1094730560272891905,39.36
1101007978503962625,2025-08-24 21:36:09.932986+00,2025-08-24 21:36:09.932986+00,,1094730558067343361,13,2024,345674,10.002,0.664,2.998,0.336,10,3,t,8.892,0.23077,0.66430,133.60,132.70,1094730559831605249,0.90
1101007979703697409,2025-08-24 21:36:10.299437+00,2025-08-24 21:36:10.299437+00,,1094730561517977601,13,2024,345674,6.656,0.221,6.345,0.779,6,7,f,5.343,0.53846,0.22140,128.60,142.64,1094730564354113537,-14.04
1101007980987219969,2025-08-24 21:36:10.68502+00,2025-08-24 21:36:10.68502+00,,1094730560901054465,13,2024,345674,5.453,0.112,7.549,0.888,6,7,f,5.329,0.53846,0.11240,124.24,161.34,1094730560272891905,-37.10
1101007982107197441,2025-08-24 21:36:11.037675+00,2025-08-24 21:36:11.037675+00,,1094730558715527169,13,2024,345674,6.449,1.000,6.552,0.000,6,7,t,5.332,0.53846,1.00000,165.54,129.36,1094730559239651329,36.18
1101007983269675009,2025-08-24 21:36:11.380269+00,2025-08-24 21:36:11.380269+00,,1094730564354113537,13,2024,345674,7.666,0.776,5.334,0.224,7,6,t,6.221,0.46154,0.77560,142.64,128.60,1094730561517977601,14.04
1101007984697999361,2025-08-24 21:36:11.825815+00,2025-08-24 21:36:11.825815+00,,1094730560272891905,13,2024,345674,6.555,0.885,6.446,0.116,6,7,t,5.330,0.53846,0.88450,161.34,124.24,1094730560901054465,37.10
1101007986205884417,2025-08-24 21:36:12.278955+00,2025-08-24 21:36:12.278955+00,,1094730559831605249,13,2024,345674,5.128,0.451,7.873,0.549,5,8,f,4.443,0.61538,0.45120,132.70,133.60,1094730558067343361,-0.90
1101007987422134273,2025-08-24 21:36:12.661794+00,2025-08-24 21:36:12.661794+00,,1094730559239651329,13,2024,345674,7.315,0.332,5.685,0.668,9,4,f,7.994,0.30769,0.33200,129.36,165.54,1094730558715527169,-36.18
1101007988630552577,2025-08-24 21:36:13.027686+00,2025-08-24 21:36:13.027686+00,,1094730562427092993,13,2024,345674,5.348,0.552,7.653,0.448,5,8,t,4.438,0.61538,0.55240,133.10,119.10,1094730561944420353,14.00
1101007989812297729,2025-08-24 21:36:13.386197+00,2025-08-24 21:36:13.386197+00,,1094730561944420353,13,2024,345674,4.454,0.000,8.546,1.000,5,8,f,4.455,0.61538,0.00000,119.10,133.10,1094730562427092993,-14.00
1101007991333519361,2025-08-24 21:36:13.851022+00,2025-08-24 21:36:13.851022+00,,1094730558067343361,14,2024,345674,10.327,0.325,3.673,0.675,10,4,f,8.874,0.28571,0.32540,142.80,172.56,1094730564354113537,-29.76
1101007992547835905,2025-08-24 21:36:14.223049+00,2025-08-24 21:36:14.223049+00,,1094730561517977601,14,2024,345674,7.321,0.666,6.680,0.335,7,7,t,6.233,0.50000,0.66550,156.62,148.08,1094730560901054465,8.54
1101007993727287297,2025-08-24 21:36:14.581106+00,2025-08-24 21:36:14.581106+00,,1094730560901054465,14,2024,345674,5.890,0.437,8.112,0.563,6,8,f,5.325,0.57143,0.43680,148.08,156.62,1094730561517977601,-8.54
1101007994864631809,2025-08-24 21:36:14.929653+00,2025-08-24 21:36:14.929653+00,,1094730558715527169,14,2024,345674,6.674,0.225,7.327,0.775,6,8,f,5.343,0.57143,0.22470,118.38,192.90,1094730560272891905,-74.52
1101007996035923969,2025-08-24 21:36:15.290037+00,2025-08-24 21:36:15.290037+00,,1094730564354113537,14,2024,345674,8.440,0.774,5.560,0.226,8,6,t,7.130,0.42857,0.77420,172.56,142.80,1094730558067343361,29.76
1101007997658857473,2025-08-24 21:36:15.781598+00,2025-08-24 21:36:15.781598+00,,1094730560272891905,14,2024,345674,7.555,1.000,6.446,0.000,7,7,t,6.223,0.50000,1.00000,192.90,118.38,1094730558715527169,74.52
1101007998941364225,2025-08-24 21:36:16.172686+00,2025-08-24 21:36:16.172686+00,,1094730559831605249,14,2024,345674,5.682,0.554,8.319,0.446,6,8,t,5.342,0.57143,0.55400,152.68,102.94,1094730562427092993,49.74
1101008000115310593,2025-08-24 21:36:16.521537+00,2025-08-24 21:36:16.521537+00,,1094730559239651329,14,2024,345674,8.205,0.890,5.795,0.110,10,4,t,8.895,0.28571,0.89040,176.74,112.24,1094730561944420353,64.50
1101008001235484673,2025-08-24 21:36:16.875998+00,2025-08-24 21:36:16.875998+00,,1094730562427092993,14,2024,345674,5.348,0.000,8.653,1.000,5,9,f,4.441,0.64286,0.00000,102.94,152.68,1094730559831605249,-49.74
1101008002429845505,2025-08-24 21:36:17.23684+00,2025-08-24 21:36:17.23684+00,,1094730561944420353,14,2024,345674,4.564,0.110,9.436,0.890,5,9,f,4.454,0.64286,0.11020,112.24,176.74,1094730559239651329,-64.50
1101008484040015873,2025-08-24 21:38:44.176541+00,2025-08-24 21:38:44.176541+00,,1094730558067343361,1,2023,345674,1.000,1.000,0.000,0.000,1,0,t,0.000,0.00000,1.00000,152.20,133.88,1094730559239651329,18.32
1101008484657430529,2025-08-24 21:38:44.396348+00,2025-08-24 21:38:44.396348+00,,1094730561517977601,1,2023,345674,0.776,0.776,0.224,0.224,1,0,t,0.000,0.00000,0.77580,138.52,71.56,1094730559831605249,66.96
1101008485248401409,2025-08-24 21:38:44.582224+00,2025-08-24 21:38:44.582224+00,,1094730560901054465,1,2023,345674,0.559,0.559,0.441,0.441,1,0,t,0.000,0.00000,0.55910,125.34,89.20,1094730562427092993,36.14
1101008485880430593,2025-08-24 21:38:44.774413+00,2025-08-24 21:38:44.774413+00,,1094730558715527169,1,2023,345674,0.884,0.884,0.116,0.116,1,0,t,0.000,0.00000,0.88370,146.92,124.08,1094730560272891905,22.84
1101008486486147073,2025-08-24 21:38:44.962507+00,2025-08-24 21:38:44.962507+00,,1094730564354113537,1,2023,345674,0.222,0.222,0.778,0.778,0,1,f,0.000,1.00000,0.22210,101.60,110.56,1094730561944420353,-8.96
1101008487304953857,2025-08-24 21:38:45.208324+00,2025-08-24 21:38:45.208324+00,,1094730560272891905,1,2023,345674,0.446,0.446,0.554,0.554,0,1,f,0.000,1.00000,0.44630,124.08,146.92,1094730558715527169,-22.84
1101008487933345793,2025-08-24 21:38:45.400923+00,2025-08-24 21:38:45.400923+00,,1094730559831605249,1,2023,345674,0.000,0.000,1.000,1.000,0,1,f,0.000,1.00000,0.00000,71.56,138.52,1094730561517977601,-66.96
1101008488575762433,2025-08-24 21:38:45.597272+00,2025-08-24 21:38:45.597272+00,,1094730559239651329,1,2023,345674,0.665,0.665,0.335,0.335,0,1,f,0.000,1.00000,0.66520,133.88,152.20,1094730558067343361,-18.32
1101008489208184833,2025-08-24 21:38:45.790571+00,2025-08-24 21:38:45.790571+00,,1094730562427092993,1,2023,345674,0.114,0.114,0.886,0.886,0,1,f,0.000,1.00000,0.11430,89.20,125.34,1094730560901054465,-36.14
1101008489810984961,2025-08-24 21:38:45.974251+00,2025-08-24 21:38:45.974251+00,,1094730561944420353,1,2023,345674,0.345,0.345,0.656,0.656,1,0,t,0.000,0.00000,0.34450,110.56,101.60,1094730564354113537,8.96
1101008491042111489,2025-08-24 21:38:46.352901+00,2025-08-24 21:38:46.352901+00,,1094730558067343361,2,2023,345674,1.782,0.782,0.218,0.218,2,0,t,2.000,0.00000,0.78240,165.72,100.06,1094730561517977601,65.66
1101008491909709825,2025-08-24 21:38:46.614758+00,2025-08-24 21:38:46.614758+00,,1094730561517977601,2,2023,345674,0.776,0.000,1.224,1.000,1,1,f,1.000,0.50000,0.00000,100.06,165.72,1094730558067343361,-65.66
1101008493015203841,2025-08-24 21:38:46.951871+00,2025-08-24 21:38:46.951871+00,,1094730560901054465,2,2023,345674,0.890,0.331,1.111,0.670,1,1,f,1.000,0.50000,0.33050,126.26,148.24,1094730564354113537,-21.98
1101008493873954817,2025-08-24 21:38:47.218327+00,2025-08-24 21:38:47.218327+00,,1094730558715527169,2,2023,345674,0.993,0.109,1.007,0.891,1,1,f,1.000,0.50000,0.10900,109.00,153.04,1094730559831605249,-44.04
1101008494804598785,2025-08-24 21:38:47.49476+00,2025-08-24 21:38:47.49476+00,,1094730564354113537,2,2023,345674,0.667,0.445,1.333,0.555,1,1,t,1.000,0.50000,0.44540,148.24,126.26,1094730560901054465,21.98
1101008495782887425,2025-08-24 21:38:47.797205+00,2025-08-24 21:38:47.797205+00,,1094730560272891905,2,2023,345674,1.331,0.885,0.669,0.115,1,1,t,1.000,0.50000,0.88530,167.08,116.80,1094730562427092993,50.28
1101008496653402113,2025-08-24 21:38:48.062763+00,2025-08-24 21:38:48.062763+00,,1094730559831605249,2,2023,345674,0.659,0.659,1.341,0.341,1,1,t,1.000,0.50000,0.65880,153.04,109.00,1094730558715527169,44.04
1101008497712857089,2025-08-24 21:38:48.385373+00,2025-08-24 21:38:48.385373+00,,1094730559239651329,2,2023,345674,1.218,0.553,0.782,0.447,0,2,f,0.000,1.00000,0.55330,150.66,174.88,1094730561944420353,-24.22
1101008498829819905,2025-08-24 21:38:48.726602+00,2025-08-24 21:38:48.726602+00,,1094730562427092993,2,2023,345674,0.339,0.225,1.661,0.775,0,2,f,0.000,1.00000,0.22480,116.80,167.08,1094730560272891905,-50.28
1101008499950452737,2025-08-24 21:38:49.068624+00,2025-08-24 21:38:49.068624+00,,1094730561944420353,2,2023,345674,1.345,1.000,0.656,0.000,2,0,t,2.000,0.00000,1.00000,174.88,150.66,1094730559239651329,24.22
1101008501191278593,2025-08-24 21:38:49.446817+00,2025-08-24 21:38:49.446817+00,,1094730558067343361,3,2023,345674,2.556,0.774,0.444,0.226,2,1,f,1.335,0.33333,0.77420,160.64,195.06,1094730558715527169,-34.42
1101008502088138753,2025-08-24 21:38:49.720748+00,2025-08-24 21:38:49.720748+00,,1094730561517977601,3,2023,345674,0.776,0.000,2.224,1.000,1,2,f,0.664,0.66667,0.00000,101.80,141.90,1094730559239651329,-40.10
1101008503058857985,2025-08-24 21:38:50.018686+00,2025-08-24 21:38:50.018686+00,,1094730560901054465,3,2023,345674,1.220,0.330,1.781,0.670,1,2,f,0.670,0.66667,0.33030,135.94,175.02,1094730561944420353,-39.08
1101008503986061313,2025-08-24 21:38:50.30123+00,2025-08-24 21:38:50.30123+00,,1094730558715527169,3,2023,345674,1.993,1.000,1.007,0.000,2,1,t,1.333,0.33333,1.00000,195.06,160.64,1094730558067343361,34.42
1101008504921817089,2025-08-24 21:38:50.586655+00,2025-08-24 21:38:50.586655+00,,1094730564354113537,3,2023,345674,1.338,0.671,1.662,0.329,2,1,t,1.338,0.33333,0.67140,152.40,129.66,1094730560272891905,22.74
1101008506098548737,2025-08-24 21:38:50.947036+00,2025-08-24 21:38:50.947036+00,,1094730560272891905,3,2023,345674,1.444,0.113,1.556,0.887,1,2,f,0.663,0.66667,0.11290,129.66,152.40,1094730564354113537,-22.74
1101008507032731649,2025-08-24 21:38:51.231304+00,2025-08-24 21:38:51.231304+00,,1094730559831605249,3,2023,345674,0.882,0.223,2.118,0.777,1,2,f,0.668,0.66667,0.22340,130.94,145.18,1094730562427092993,-14.24
1101008507976450049,2025-08-24 21:38:51.513307+00,2025-08-24 21:38:51.513307+00,,1094730559239651329,3,2023,345674,1.658,0.440,1.342,0.560,1,2,t,0.678,0.66667,0.44030,141.90,101.80,1094730561517977601,40.10
1101008508928065537,2025-08-24 21:38:51.810134+00,2025-08-24 21:38:51.810134+00,,1094730562427092993,3,2023,345674,0.884,0.545,2.116,0.455,1,2,t,0.663,0.66667,0.54480,145.18,130.94,1094730559831605249,14.24
1101008509854384129,2025-08-24 21:38:52.090827+00,2025-08-24 21:38:52.090827+00,,1094730561944420353,3,2023,345674,2.236,0.891,0.765,0.109,3,0,t,1.998,0.00000,0.89070,175.02,135.94,1094730560901054465,39.08
1101008511070011393,2025-08-24 21:38:52.462907+00,2025-08-24 21:38:52.462907+00,,1094730558067343361,4,2023,345674,2.665,0.109,1.335,0.891,2,2,f,2.000,0.50000,0.10940,97.62,115.42,1094730559831605249,-17.80
1101008511996657665,2025-08-24 21:38:52.745437+00,2025-08-24 21:38:52.745437+00,,1094730561517977601,4,2023,345674,1.556,0.780,2.444,0.220,1,3,f,1.000,0.75000,0.77970,180.90,184.38,1094730560901054465,-3.48
1101008512925990913,2025-08-24 21:38:53.028495+00,2025-08-24 21:38:53.028495+00,,1094730560901054465,4,2023,345674,2.220,1.000,1.781,0.000,2,2,t,2.000,0.50000,1.00000,184.38,180.90,1094730561517977601,3.48
1101008513838219265,2025-08-24 21:38:53.307452+00,2025-08-24 21:38:53.307452+00,,1094730558715527169,4,2023,345674,2.220,0.227,1.780,0.773,2,2,f,2.000,0.50000,0.22700,98.12,101.28,1094730559239651329,-3.16
1101008514744614913,2025-08-24 21:38:53.578308+00,2025-08-24 21:38:53.578308+00,,1094730564354113537,4,2023,345674,2.219,0.881,1.781,0.119,3,1,t,3.000,0.25000,0.88110,182.64,99.70,1094730562427092993,82.94
1101008515745742849,2025-08-24 21:38:53.889781+00,2025-08-24 21:38:53.889781+00,,1094730560272891905,4,2023,345674,2.113,0.669,1.887,0.331,2,2,t,2.000,0.50000,0.66880,174.56,93.50,1094730561944420353,81.06
1101008516644438017,2025-08-24 21:38:54.166098+00,2025-08-24 21:38:54.166098+00,,1094730559831605249,4,2023,345674,1.442,0.560,2.558,0.440,2,2,t,2.000,0.50000,0.56040,115.42,97.62,1094730558067343361,17.80
1101008517571182593,2025-08-24 21:38:54.445779+00,2025-08-24 21:38:54.445779+00,,1094730559239651329,4,2023,345674,2.092,0.434,1.908,0.566,2,2,t,2.000,0.50000,0.43370,101.28,98.12,1094730558715527169,3.16
1101008518444515329,2025-08-24 21:38:54.712283+00,2025-08-24 21:38:54.712283+00,,1094730562427092993,4,2023,345674,1.225,0.341,2.776,0.660,1,3,f,1.000,0.75000,0.34050,99.70,182.64,1094730564354113537,-82.94
1101008519581794305,2025-08-24 21:38:55.060149+00,2025-08-24 21:38:55.060149+00,,1094730561944420353,4,2023,345674,2.236,0.000,1.765,1.000,3,1,f,3.000,0.25000,0.00000,93.50,174.56,1094730560272891905,-81.06
1101008520807383041,2025-08-24 21:38:55.435591+00,2025-08-24 21:38:55.435591+00,,1094730558067343361,5,2023,345674,3.218,0.553,1.782,0.447,3,2,t,2.396,0.40000,0.55330,123.38,100.10,1094730564354113537,23.28
1101008521778200577,2025-08-24 21:38:55.729757+00,2025-08-24 21:38:55.729757+00,,1094730561517977601,5,2023,345674,2.449,0.893,2.551,0.107,2,3,t,1.600,0.60000,0.89270,188.92,104.78,1094730558715527169,84.14
1101008522704814081,2025-08-24 21:38:56.012911+00,2025-08-24 21:38:56.012911+00,,1094730560901054465,5,2023,345674,2.991,0.771,2.011,0.230,3,2,t,2.407,0.40000,0.77050,177.76,128.04,1094730560272891905,49.72
1101008523631493121,2025-08-24 21:38:56.295349+00,2025-08-24 21:38:56.295349+00,,1094730558715527169,5,2023,345674,2.329,0.109,2.671,0.891,2,3,f,1.600,0.60000,0.10940,104.78,188.92,1094730561517977601,-84.14
1101008524552994817,2025-08-24 21:38:56.579386+00,2025-08-24 21:38:56.579386+00,,1094730564354113537,5,2023,345674,2.219,0.000,2.781,1.000,3,2,f,2.408,0.40000,0.00000,100.10,123.38,1094730558067343361,-23.28
1101008525582598145,2025-08-24 21:38:56.886409+00,2025-08-24 21:38:56.886409+00,,1094730560272891905,5,2023,345674,2.784,0.671,2.217,0.330,2,3,f,1.596,0.60000,0.67050,128.04,177.76,1094730560901054465,-49.72
1101008526543650817,2025-08-24 21:38:57.183671+00,2025-08-24 21:38:57.183671+00,,1094730559831605249,5,2023,345674,1.892,0.450,3.108,0.550,3,2,t,2.396,0.40000,0.44980,122.04,119.46,1094730559239651329,2.58
1101008527470329857,2025-08-24 21:38:57.466983+00,2025-08-24 21:38:57.466983+00,,1094730559239651329,5,2023,345674,2.426,0.334,2.574,0.666,2,3,f,1.599,0.60000,0.33370,119.46,122.04,1094730559831605249,-2.58
1101008528435773441,2025-08-24 21:38:57.760925+00,2025-08-24 21:38:57.760925+00,,1094730562427092993,5,2023,345674,2.225,1.000,2.776,0.000,2,3,t,1.594,0.60000,1.00000,211.12,111.26,1094730561944420353,99.86
1101008529406689281,2025-08-24 21:38:58.050767+00,2025-08-24 21:38:58.050767+00,,1094730561944420353,5,2023,345674,2.458,0.222,2.543,0.778,3,2,f,2.388,0.40000,0.22230,111.26,211.12,1094730562427092993,-99.86
1101008530635489281,2025-08-24 21:38:58.433052+00,2025-08-24 21:38:58.433052+00,,1094730558067343361,6,2023,345674,3.989,0.771,2.012,0.230,4,2,t,4.000,0.33333,0.77050,151.02,119.94,1094730560901054465,31.08
1101008531571965953,2025-08-24 21:38:58.71882+00,2025-08-24 21:38:58.71882+00,,1094730561517977601,6,2023,345674,2.559,0.110,3.441,0.890,2,4,f,2.000,0.66667,0.11040,111.36,128.42,1094730562427092993,-17.06
1101008532792475649,2025-08-24 21:38:59.091517+00,2025-08-24 21:38:59.091517+00,,1094730560901054465,6,2023,345674,3.438,0.447,2.564,0.553,3,3,f,3.000,0.50000,0.44690,119.94,151.02,1094730558067343361,-31.08
1101008533669707777,2025-08-24 21:38:59.359119+00,2025-08-24 21:38:59.359119+00,,1094730558715527169,6,2023,345674,2.329,0.000,3.671,1.000,2,4,f,2.000,0.66667,0.00000,110.32,152.68,1094730564354113537,-42.36
1101008534537830401,2025-08-24 21:38:59.624096+00,2025-08-24 21:38:59.624096+00,,1094730564354113537,6,2023,345674,3.109,0.890,2.891,0.110,4,2,t,4.000,0.33333,0.88990,152.68,110.32,1094730558715527169,42.36
1101008535555473409,2025-08-24 21:38:59.934315+00,2025-08-24 21:38:59.934315+00,,1094730560272891905,6,2023,345674,3.784,1.000,2.217,0.000,3,3,t,3.000,0.50000,1.00000,154.58,142.42,1094730559239651329,12.16
1101008536467537921,2025-08-24 21:39:00.213026+00,2025-08-24 21:39:00.213026+00,,1094730559831605249,6,2023,345674,2.114,0.222,3.886,0.778,3,3,f,3.000,0.50000,0.22190,112.48,115.34,1094730561944420353,-2.86
1101008537969885185,2025-08-24 21:39:00.669487+00,2025-08-24 21:39:00.669487+00,,1094730559239651329,6,2023,345674,3.100,0.674,2.900,0.326,2,4,f,2.000,0.66667,0.67440,142.42,154.58,1094730560272891905,-12.16
1101008538972520449,2025-08-24 21:39:00.977314+00,2025-08-24 21:39:00.977314+00,,1094730562427092993,6,2023,345674,2.775,0.550,3.226,0.450,3,3,t,3.000,0.50000,0.54970,128.42,111.36,1094730561517977601,17.06
1101008539832909825,2025-08-24 21:39:01.235254+00,2025-08-24 21:39:01.235254+00,,1094730561944420353,6,2023,345674,2.792,0.334,3.209,0.666,4,2,t,4.000,0.33333,0.33430,115.34,112.48,1094730559831605249,2.86
1101008541090807809,2025-08-24 21:39:01.623587+00,2025-08-24 21:39:01.623587+00,,1094730558067343361,7,2023,345674,4.989,1.000,2.012,0.000,5,2,t,4.273,0.28571,1.00000,187.76,103.86,1094730562427092993,83.90
1101008542064148481,2025-08-24 21:39:01.920557+00,2025-08-24 21:39:01.920557+00,,1094730561517977601,7,2023,345674,2.890,0.331,4.110,0.669,2,5,f,1.707,0.71429,0.33080,121.50,145.80,1094730561944420353,-24.30
1101008543051776001,2025-08-24 21:39:02.222834+00,2025-08-24 21:39:02.222834+00,,1094730560901054465,7,2023,345674,3.998,0.560,3.004,0.440,4,3,t,3.425,0.42857,0.55990,135.32,97.16,1094730558715527169,38.16
1101008544043925505,2025-08-24 21:39:02.508923+00,2025-08-24 21:39:02.508923+00,,1094730558715527169,7,2023,345674,2.329,0.000,4.671,1.000,2,5,f,1.708,0.71429,0.00000,97.16,135.32,1094730560901054465,-38.16
1101008544993476609,2025-08-24 21:39:02.805397+00,2025-08-24 21:39:02.805397+00,,1094730564354113537,7,2023,345674,3.889,0.780,3.111,0.220,5,2,t,4.275,0.28571,0.77990,150.88,124.60,1094730559239651329,26.28
1101008546150350849,2025-08-24 21:39:03.167732+00,2025-08-24 21:39:03.167732+00,,1094730560272891905,7,2023,345674,3.895,0.111,3.106,0.889,3,4,f,2.556,0.57143,0.11140,102.18,182.66,1094730559831605249,-80.48
1101008547136208897,2025-08-24 21:39:03.468654+00,2025-08-24 21:39:03.468654+00,,1094730559831605249,7,2023,345674,3.007,0.893,3.993,0.107,4,3,t,3.444,0.42857,0.89260,182.66,102.18,1094730560272891905,80.48
1101008548138516481,2025-08-24 21:39:03.774669+00,2025-08-24 21:39:03.774669+00,,1094730559239651329,7,2023,345674,3.545,0.445,3.455,0.555,2,5,f,1.719,0.71429,0.44480,124.60,150.88,1094730564354113537,-26.28
1101008549126963201,2025-08-24 21:39:04.07617+00,2025-08-24 21:39:04.07617+00,,1094730562427092993,7,2023,345674,2.997,0.222,4.004,0.778,3,4,f,2.582,0.57143,0.22190,103.86,187.76,1094730558067343361,-83.90
1101008550158860289,2025-08-24 21:39:04.392689+00,2025-08-24 21:39:04.392689+00,,1094730561944420353,7,2023,345674,3.460,0.668,3.541,0.332,5,2,t,4.284,0.28571,0.66840,145.80,121.50,1094730561517977601,24.30
1101008551320322049,2025-08-24 21:39:04.745495+00,2025-08-24 21:39:04.745495+00,,1094730558067343361,8,2023,345674,5.989,1.000,2.012,0.000,6,2,t,6.000,0.25000,1.00000,187.52,130.08,1094730561944420353,57.44
1101008552159248385,2025-08-24 21:39:05.001725+00,2025-08-24 21:39:05.001725+00,,1094730561517977601,8,2023,345674,3.450,0.560,4.550,0.440,3,5,t,3.000,0.62500,0.56030,144.46,140.36,1094730560272891905,4.10
1101008553103687681,2025-08-24 21:39:05.289822+00,2025-08-24 21:39:05.289822+00,,1094730560901054465,8,2023,345674,4.883,0.885,3.119,0.115,5,3,t,5.000,0.37500,0.88510,180.64,139.86,1094730559239651329,40.78
1101008553985441793,2025-08-24 21:39:05.562129+00,2025-08-24 21:39:05.562129+00,,1094730558715527169,8,2023,345674,2.996,0.667,5.004,0.333,2,6,f,2.000,0.75000,0.66680,145.40,149.20,1094730562427092993,-3.80
1101008554867916801,2025-08-24 21:39:05.826754+00,2025-08-24 21:39:05.826754+00,,1094730564354113537,8,2023,345674,4.112,0.223,3.888,0.777,6,2,t,6.000,0.25000,0.22280,131.64,116.04,1094730559831605249,15.60
1101008555893391361,2025-08-24 21:39:06.138894+00,2025-08-24 21:39:06.138894+00,,1094730560272891905,8,2023,345674,4.330,0.435,3.671,0.565,3,5,f,3.000,0.62500,0.43460,140.36,144.46,1094730561517977601,-4.10
